Row_id,Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Timestamp
0, 1.79598383234, 2.10359700599, 0.0121778443114, 1.19980359281, 1.20024071856, 1.19963892216, 1.19970778443, 1.20051616766, 2021-01-13 18:13:07.361262
1, 1.79641017964, 2.10243233533, 0.0121640718563, 1.1993257485, 1.19855688623, 1.19831676647, 1.19822934132, 1.19826886228, 2021-01-13 18:13:07.744939
2, 1.79640838323, 2.10582275449, 0.0121910179641, 1.19778023952, 1.19785389222, 1.19756886228, 1.19797365269, 1.19779461078, 2021-01-13 18:13:08.128464
3, 1.79553892216, 2.1070988024, 0.0120580838323, 1.18978323353, 1.20023473054, 1.19330299401, 1.19489700599, 1.19876467066, 2021-01-13 18:13:08.512035
4, 1.79648562874, 2.10669820359, 0.0121754491018, 1.19435868263, 1.19871317365, 1.19235209581, 1.19493712575, 1.1987245509, 2021-01-13 18:13:08.895405
5, 1.79650958084, 2.10650898204, 0.0121922155689, 1.19749221557, 1.19794011976, 1.19522035928, 1.19796167665, 1.19803053892, 2021-01-13 18:13:09.278716
6, 1.79646467066, 2.10634191617, 0.0121497005988, 1.18460958084, 1.18201197605, 1.18702095808, 1.19887784431, 1.19915449102, 2021-01-13 18:13:09.662035
7, 1.7965239521, 2.10710958084, 0.0121910179641, 1.19241676647, 1.19172634731, 1.19563892216, 1.19852155689, 1.19813712575, 2021-01-13 18:13:10.045334
8, 1.79654251497, 2.10751377246, 0.0121916167665, 1.19734131737, 1.19709820359, 1.19760658683, 1.19773952096, 1.19761137725, 2021-01-13 18:13:10.428599
9, 1.79653832335, 2.10723712575, 0.0121922155689, 1.19762275449, 1.19785628743, 1.19677724551, 1.19814550898, 1.1980005988, 2021-01-13 18:13:10.811886
10, 1.79647305389, 2.10736646707, 0.0121922155689, 1.19759760479, 1.19793293413, 1.19733832335, 1.19726107784, 1.1980251497, 2021-01-13 18:13:11.195372
11, 1.79648982036, 2.10756826347, 0.0121934131737, 1.19737365269, 1.19690658683, 1.18578443114, 1.19360838323, 1.19935149701, 2021-01-13 18:13:11.578675
12, 1.79643832335, 2.1073502994, 0.0121922155689, 1.19745868263, 1.19555628743, 1.19502035928, 1.19765508982, 1.19835508982, 2021-01-13 18:13:11.962015
13, 1.79648023952, 2.10710898204, 0.012194011976, 1.19705868263, 1.19726347305, 1.19760239521, 1.1969502994, 1.19673353293, 2021-01-13 18:13:12.345334
14, 1.79645748503, 2.10709700599, 0.0121922155689, 1.19655688623, 1.19759820359, 1.19749101796, 1.19765868263, 1.1977011976, 2021-01-13 18:13:12.728578
15, 1.79650718563, 2.10651317365, 0.0121916167665, 1.19736946108, 1.19768203593, 1.19768862275, 1.19785748503, 1.19775149701, 2021-01-13 18:13:13.111829
16, 1.79647664671, 2.10691377246, 0.0121934131737, 1.1974742515, 1.19771796407, 1.1977502994, 1.1972988024, 1.18629281437, 2021-01-13 18:13:13.495192
17, 1.79649520958, 2.10689161677, 0.0121946107784, 1.19749341317, 1.19768263473, 1.19777005988, 1.19617245509, 1.19440898204, 2021-01-13 18:13:13.877958
18, 1.79658682635, 2.10746886228, 0.0121916167665, 1.19748023952, 1.19770778443, 1.19753592814, 1.19758862275, 1.19764191617, 2021-01-13 18:13:14.260642
19, 1.79646706587, 2.1072508982, 0.0121904191617, 1.19744670659, 1.1976239521, 1.19765688623, 1.19740718563, 1.19779461078, 2021-01-13 18:13:14.643339
20, 1.79649341317, 2.1067491018, 0.012194011976, 1.19759580838, 1.19786646707, 1.19783592814, 1.19759760479, 1.19788622754, 2021-01-13 18:13:15.026035
21, 1.79646287425, 2.10628982036, 0.0121916167665, 1.19760538922, 1.19792035928, 1.19791916168, 1.19786886228, 1.19799760479, 2021-01-13 18:13:15.408724
22, 1.79593592814, 2.10604491018, 0.012205988024, 1.19787305389, 1.1979742515, 1.19790419162, 1.19784131737, 1.19788203593, 2021-01-13 18:13:15.791430
23, 1.79649161677, 2.10539221557, 0.012194011976, 1.19755748503, 1.19773353293, 1.19714730539, 1.19773832335, 1.19788203593, 2021-01-13 18:13:16.174123
24, 1.79654610778, 2.10626227545, 0.0121910179641, 1.19746407186, 1.19745628743, 1.19765868263, 1.19779820359, 1.19785808383, 2021-01-13 18:13:16.556805
25, 1.79654071856, 2.10617784431, 0.0121790419162, 1.19764371257, 1.19779700599, 1.19781916168, 1.19788383234, 1.19776287425, 2021-01-13 18:13:16.939503
26, 1.79646586826, 2.10607904192, 0.0121922155689, 1.19608562874, 1.19787005988, 1.1976742515, 1.19776407186, 1.1977257485, 2021-01-13 18:13:17.322194
27, 1.79642994012, 2.10578203593, 0.0120556886228, 1.19545628743, 1.19888383234, 1.19803173653, 1.1969239521, 1.19777724551, 2021-01-13 18:13:17.705047
28, 1.79643712575, 2.10635688623, 0.0121928143713, 1.19715628743, 1.19659101796, 1.19751796407, 1.19757664671, 1.19794850299, 2021-01-13 18:13:18.087768
29, 1.79643113772, 2.10673952096, 0.0121928143713, 1.19721077844, 1.19656946108, 1.19729640719, 1.18508323353, 1.1856754491, 2021-01-13 18:13:18.470592
30, 1.79604550898, 2.10712634731, 0.0122089820359, 1.18929520958, 1.19883233533, 1.1980251497, 1.19288862275, 1.19475329341, 2021-01-13 18:13:18.853383
31, 1.79652994012, 2.10749760479, 0.0121916167665, 1.19701556886, 1.19762155689, 1.19678982036, 1.19771437126, 1.19769700599, 2021-01-13 18:13:19.236089
32, 1.79657664671, 2.10713353293, 0.0121898203593, 1.19601676647, 1.18628622754, 1.18208922156, 1.20092754491, 1.19848922156, 2021-01-13 18:13:19.618812
33, 1.79659341317, 2.10663413174, 0.0121916167665, 1.19526766467, 1.19373173653, 1.19625269461, 1.19837664671, 1.19642335329, 2021-01-13 18:13:20.001509
34, 1.79649640719, 2.10605329341, 0.0121952095808, 1.19720958084, 1.1975491018, 1.19769580838, 1.19622754491, 1.19719041916, 2021-01-13 18:13:20.384241
35, 1.79643173653, 2.1039491018, 0.0121928143713, 1.19728323353, 1.19778922156, 1.19780898204, 1.19700658683, 1.19615748503, 2021-01-13 18:13:20.766983
36, 1.79651556886, 2.10312215569, 0.0121904191617, 1.19757065868, 1.1977491018, 1.19779401198, 1.19772335329, 1.19774191617, 2021-01-13 18:13:21.149677
37, 1.79646766467, 2.10284670659, 0.0121922155689, 1.19743173653, 1.19779580838, 1.19758143713, 1.18580419162, 1.19255868263, 2021-01-13 18:13:21.532401
38, 1.79654371257, 2.10361796407, 0.0121910179641, 1.19740958084, 1.19775508982, 1.19664730539, 1.1946754491, 1.19799700599, 2021-01-13 18:13:21.915127
39, 1.7964988024, 2.10324550898, 0.0121916167665, 1.19748682635, 1.19776227545, 1.19771856287, 1.19774191617, 1.19788263473, 2021-01-13 18:13:22.297805
40, 1.79652095808, 2.10259341317, 0.0121892215569, 1.19758383234, 1.19778023952, 1.19786706587, 1.19775988024, 1.1977005988, 2021-01-13 18:13:22.680493
41, 1.79646467066, 2.10292754491, 0.012194011976, 1.19750958084, 1.19767844311, 1.19782095808, 1.19763952096, 1.19536766467, 2021-01-13 18:13:23.063196
42, 1.79638502994, 2.10393652695, 0.0121934131737, 1.19738203593, 1.19763413174, 1.19787305389, 1.19776107784, 1.19627844311, 2021-01-13 18:13:23.445898
43, 1.79621856287, 2.10781077844, 0.0121964071856, 1.19759341317, 1.19776227545, 1.19778862275, 1.19786167665, 1.19769401198, 2021-01-13 18:13:23.828579
44, 1.79649461078, 2.10961796407, 0.0121934131737, 1.19750179641, 1.19778802395, 1.19774790419, 1.19776407186, 1.19779760479, 2021-01-13 18:13:24.211262
45, 1.79649101796, 2.1113748503, 0.0121946107784, 1.19741616766, 1.19774491018, 1.19775808383, 1.19770479042, 1.19776646707, 2021-01-13 18:13:24.594020
46, 1.79644131737, 2.10793652695, 0.0121904191617, 1.19748143713, 1.19773053892, 1.19766586826, 1.19756167665, 1.19764011976, 2021-01-13 18:13:24.976768
47, 1.79659760479, 2.10777724551, 0.0121784431138, 1.19773353293, 1.19768982036, 1.19771676647, 1.19768982036, 1.1976257485, 2021-01-13 18:13:25.359527
48, 1.79657125749, 2.1044994012, 0.0120844311377, 1.19922634731, 1.19864550898, 1.19806227545, 1.19788502994, 1.1977754491, 2021-01-13 18:13:25.742353
49, 1.79646526946, 2.10315688623, 0.0121323353293, 1.19952934132, 1.1986497006, 1.19802275449, 1.19780898204, 1.19771676647, 2021-01-13 18:13:26.125147
50, 1.79650359281, 2.10228083832, 0.0121904191617, 1.19744431138, 1.19812814371, 1.19789700599, 1.19786287425, 1.19788622754, 2021-01-13 18:13:26.507853
51, 1.79656107784, 2.10278982036, 0.0121904191617, 1.19658682635, 1.1968251497, 1.19793053892, 1.19775329341, 1.19780958084, 2021-01-13 18:13:26.890566
52, 1.79660838323, 2.10344131737, 0.0121916167665, 1.19754011976, 1.19775988024, 1.1978491018, 1.19777964072, 1.19765748503, 2021-01-13 18:13:27.273253
53, 1.79651257485, 2.10337784431, 0.0121748502994, 1.18486946108, 1.18979580838, 1.19860538922, 1.19888982036, 1.19811257485, 2021-01-13 18:13:27.655957
54, 1.7963994012, 2.10398502994, 0.0121814371257, 1.1945760479, 1.19517125749, 1.19744251497, 1.19829341317, 1.19783592814, 2021-01-13 18:13:28.038823
55, 1.79650958084, 2.1042754491, 0.0121922155689, 1.19745868263, 1.19764311377, 1.19741437126, 1.19733113772, 1.19727964072, 2021-01-13 18:13:28.421517
56, 1.7965748503, 2.1045239521, 0.0121934131737, 1.19748562874, 1.19774071856, 1.19772275449, 1.18355449102, 1.18691257485, 2021-01-13 18:13:28.804284
57, 1.79599520958, 2.10523952096, 0.0121958083832, 1.18807664671, 1.19709461078, 1.19818802395, 1.19237305389, 1.19406467066, 2021-01-13 18:13:29.187094
58, 1.7965239521, 2.10528802395, 0.0121922155689, 1.19505748503, 1.19783473054, 1.18591197605, 1.1907011976, 1.19952814371, 2021-01-13 18:13:29.569824
59, 1.79651916168, 2.10404311377, 0.0121904191617, 1.19745389222, 1.19769101796, 1.19457305389, 1.19751796407, 1.19797005988, 2021-01-13 18:13:29.952520
60, 1.79656287425, 2.10337245509, 0.0121916167665, 1.19732694611, 1.19769161677, 1.19764491018, 1.19616407186, 1.19697245509, 2021-01-13 18:13:30.335217
61, 1.79666047904, 2.10220658683, 0.0121916167665, 1.19738323353, 1.1977239521, 1.19784730539, 1.19788203593, 1.19780179641, 2021-01-13 18:13:30.717907
62, 1.79660598802, 2.10126946108, 0.0121916167665, 1.19604491018, 1.19782035928, 1.19776287425, 1.19770239521, 1.19775568862, 2021-01-13 18:13:31.100597
63, 1.79654610778, 2.10197005988, 0.0121868263473, 1.19724311377, 1.19752275449, 1.19780359281, 1.19763473054, 1.18833532934, 2021-01-13 18:13:31.483337
64, 1.79668203593, 2.10170479042, 0.0121982035928, 1.19748383234, 1.19768742515, 1.19777724551, 1.19779161677, 1.19380479042, 2021-01-13 18:13:31.866057
65, 1.79652994012, 2.10217125749, 0.0121928143713, 1.19751377246, 1.19770898204, 1.19768562874, 1.19767125749, 1.19763113772, 2021-01-13 18:13:32.248745
66, 1.79658023952, 2.10235389222, 0.0121928143713, 1.19751736527, 1.19746826347, 1.1976, 1.19778323353, 1.1977239521, 2021-01-13 18:13:32.631429
67, 1.79646766467, 2.10169461078, 0.0121916167665, 1.1969497006, 1.19775688623, 1.19780958084, 1.19776047904, 1.19777904192, 2021-01-13 18:13:33.014116
68, 1.79650179641, 2.10169820359, 0.0121934131737, 1.19746287425, 1.19781856287, 1.19773532934, 1.19777904192, 1.19775269461, 2021-01-13 18:13:33.396799
69, 1.79603293413, 2.10120419162, 0.0121982035928, 1.19813173653, 1.19793413174, 1.19779760479, 1.19770419162, 1.19771317365, 2021-01-13 18:13:33.779523
70, 1.79653053892, 2.10184191617, 0.0121796407186, 1.19785149701, 1.19788383234, 1.19770838323, 1.19781317365, 1.19775868263, 2021-01-13 18:13:34.162225
71, 1.79649341317, 2.10260838323, 0.0121922155689, 1.19736826347, 1.1977239521, 1.19766706587, 1.19771976048, 1.19776946108, 2021-01-13 18:13:34.544911
72, 1.79653832335, 2.11128562874, 0.0121928143713, 1.1967754491, 1.19790299401, 1.19777125749, 1.19781257485, 1.19768862275, 2021-01-13 18:13:34.927617
73, 1.79649520958, 2.11550958084, 0.0121904191617, 1.19688203593, 1.1967508982, 1.19781556886, 1.19777784431, 1.19777664671, 2021-01-13 18:13:35.310321
74, 1.79648383234, 2.11487904192, 0.0120443113772, 1.19118862275, 1.19923473054, 1.19831796407, 1.19803413174, 1.19779221557, 2021-01-13 18:13:35.693026
75, 1.79653652695, 2.11541377246, 0.0121904191617, 1.19754670659, 1.19799520958, 1.19698742515, 1.19784850299, 1.19786946108, 2021-01-13 18:13:36.075729
76, 1.79650359281, 2.1159994012, 0.0121892215569, 1.19728502994, 1.19775628743, 1.19687245509, 1.1979988024, 1.19769760479, 2021-01-13 18:13:36.458443
77, 1.79642215569, 2.11580658683, 0.0121922155689, 1.19759221557, 1.19775928144, 1.19763413174, 1.19791556886, 1.19776826347, 2021-01-13 18:13:36.841141
78, 1.79646946108, 2.11664251497, 0.0121922155689, 1.19743712575, 1.19768263473, 1.19767724551, 1.19675568862, 1.19785628743, 2021-01-13 18:13:37.223855
79, 1.79649580838, 2.11629401198, 0.0121946107784, 1.19742215569, 1.1872005988, 1.19010239521, 1.19940239521, 1.19865988024, 2021-01-13 18:13:37.606583
80, 1.79647724551, 2.11255269461, 0.0121922155689, 1.19749101796, 1.19353353293, 1.19726706587, 1.1972011976, 1.19790419162, 2021-01-13 18:13:37.989308
81, 1.79651077844, 2.11203473054, 0.0121922155689, 1.19753113772, 1.19754131737, 1.19774850299, 1.1977502994, 1.19718742515, 2021-01-13 18:13:38.372150
82, 1.7965, 2.11367664671, 0.0121904191617, 1.19754491018, 1.19772335329, 1.1976508982, 1.19792994012, 1.1972760479, 2021-01-13 18:13:38.754864
83, 1.79648263473, 2.11337904192, 0.0121934131737, 1.19748263473, 1.19765149701, 1.19771796407, 1.18599820359, 1.18291497006, 2021-01-13 18:13:39.137699
84, 1.7959251497, 2.11385808383, 0.012180239521, 1.19400898204, 1.19849640719, 1.19775449102, 1.18568263473, 1.18568982036, 2021-01-13 18:13:39.520487
85, 1.79642754491, 2.11333892216, 0.0121934131737, 1.19767305389, 1.1979011976, 1.19787185629, 1.1943, 1.19525269461, 2021-01-13 18:13:39.903197
86, 1.79640479042, 2.11274131737, 0.0121910179641, 1.19746526946, 1.19771317365, 1.19777065868, 1.19764311377, 1.19755688623, 2021-01-13 18:13:40.285886
87, 1.79642275449, 2.11223173653, 0.0121916167665, 1.19744850299, 1.19768143713, 1.1977005988, 1.19780538922, 1.19779161677, 2021-01-13 18:13:40.668567
88, 1.79642155689, 2.11250898204, 0.0121922155689, 1.19743592814, 1.19777724551, 1.19772155689, 1.19776047904, 1.19776586826, 2021-01-13 18:13:41.051272
89, 1.79651197605, 2.11212035928, 0.0121946107784, 1.19761137725, 1.19775389222, 1.19777964072, 1.19763173653, 1.19776347305, 2021-01-13 18:13:41.433977
90, 1.79601916168, 2.11112155689, 0.0122011976048, 1.19765508982, 1.19777005988, 1.19744491018, 1.19764311377, 1.19775449102, 2021-01-13 18:13:41.816679
91, 1.79645329341, 2.1100245509, 0.0121832335329, 1.19758023952, 1.19791736527, 1.19780419162, 1.19781197605, 1.19781377246, 2021-01-13 18:13:42.199392
92, 1.79652095808, 2.11099760479, 0.012180239521, 1.19765329341, 1.19773712575, 1.19780718563, 1.19781976048, 1.19774011976, 2021-01-13 18:13:42.582085
93, 1.79641856287, 2.11078742515, 0.0121928143713, 1.19753293413, 1.19747904192, 1.19765748503, 1.19760538922, 1.1976508982, 2021-01-13 18:13:42.964773
94, 1.79638622754, 2.11111976048, 0.0121916167665, 1.19670658683, 1.19771377246, 1.19764610778, 1.19769760479, 1.19780479042, 2021-01-13 18:13:43.347476
95, 1.79651616766, 2.11024491018, 0.0121275449102, 1.19792754491, 1.19727664671, 1.19787125749, 1.19779341317, 1.19776227545, 2021-01-13 18:13:43.730184
96, 1.79648083832, 2.11128203593, 0.0121910179641, 1.19770179641, 1.19778982036, 1.19779401198, 1.19777245509, 1.1975742515, 2021-01-13 18:13:44.112868
97, 1.79651137725, 2.11132814371, 0.0121910179641, 1.1976005988, 1.19775688623, 1.19676706587, 1.19773892216, 1.19773532934, 2021-01-13 18:13:44.495565
98, 1.79645988024, 2.11305868263, 0.0121904191617, 1.19736467066, 1.19773772455, 1.19676706587, 1.19790658683, 1.19778323353, 2021-01-13 18:13:44.878275
99, 1.79649161677, 2.11187365269, 0.0121928143713, 1.19744491018, 1.19779520958, 1.19762275449, 1.1977011976, 1.19768682635, 2021-01-13 18:13:45.260962
100, 1.79651137725, 2.11053892216, 0.0121916167665, 1.1876742515, 1.18866287425, 1.19971137725, 1.19772994012, 1.19831017964, 2021-01-13 18:13:45.643665
101, 1.79640838323, 2.1116988024, 0.0121910179641, 1.19412694611, 1.19475688623, 1.19840359281, 1.19741317365, 1.19806047904, 2021-01-13 18:13:46.026364
102, 1.79645149701, 2.11031437126, 0.0120616766467, 1.18810419162, 1.19840179641, 1.19888323353, 1.1977011976, 1.19668083832, 2021-01-13 18:13:46.409126
103, 1.79649101796, 2.11073113772, 0.0121904191617, 1.19491317365, 1.19829041916, 1.19804610778, 1.19787664671, 1.19701796407, 2021-01-13 18:13:46.791865
104, 1.79644491018, 2.10747125749, 0.0121922155689, 1.19731017964, 1.19770419162, 1.19776886228, 1.1977748503, 1.1973742515, 2021-01-13 18:13:47.174568
105, 1.79651616766, 2.10528023952, 0.0121916167665, 1.19740359281, 1.19775808383, 1.19048982036, 1.18869341317, 1.19926107784, 2021-01-13 18:13:47.557276
106, 1.79650179641, 2.10548562874, 0.0121910179641, 1.19716227545, 1.19772934132, 1.19408443114, 1.19514371257, 1.19841556886, 2021-01-13 18:13:47.939974
107, 1.79648742515, 2.10612874251, 0.0121922155689, 1.19722934132, 1.19687724551, 1.19766047904, 1.1977005988, 1.19782934132, 2021-01-13 18:13:48.322675
108, 1.79644610778, 2.10587005988, 0.012194011976, 1.19710479042, 1.19766347305, 1.19768023952, 1.19768982036, 1.19766287425, 2021-01-13 18:13:48.705508
109, 1.79648562874, 2.10652994012, 0.0121928143713, 1.19742155689, 1.19772335329, 1.19769041916, 1.19765508982, 1.19766826347, 2021-01-13 18:13:49.088202
110, 1.79651856287, 2.10597724551, 0.0121928143713, 1.19759580838, 1.19762035928, 1.19758083832, 1.18343053892, 1.18752215569, 2021-01-13 18:13:49.470985
111, 1.79603892216, 2.10814191617, 0.0121574850299, 1.19921317365, 1.18873652695, 1.1985502994, 1.1922, 1.1945497006, 2021-01-13 18:13:49.853848
112, 1.79638203593, 2.10806167665, 0.0121916167665, 1.19796946108, 1.1959754491, 1.19804790419, 1.19769461078, 1.19760179641, 2021-01-13 18:13:50.236545
113, 1.79648383234, 2.10804131737, 0.0121820359281, 1.19755149701, 1.19781317365, 1.19780239521, 1.19779341317, 1.19775688623, 2021-01-13 18:13:50.619233
